0,0,0,1,1,0,1000,1000
0,0,0,1,2,1000,1728,2728
0,0,0,1,3,2728,1728,4456
0,0,0,1,4,4456,1000,5456
0,0,0,1,5,5456,216,5672
0,1,1,1,1,0,40,40
0,1,1,1,1,40,40,80
0,1,1,1,1,80,40,120
0,1,1,1,1,120,40,160
